id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
93,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
94,u,0.0,0.0,has joined Novi Pazar on loan for the rest of the season.,
417,a,100.0,100.0,,
418,a,100.0,100.0,,
420,u,0.0,0.0,has joined Galatasaray permanently.,
421,a,100.0,100.0,,
468,u,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,
681,a,100.0,100.0,,
733,a,,,,
755,s,0.0,,Suspended until 25 Jan,
375,i,0.0,100.0,Knee injury - Expected back 01 Jun,
376,a,100.0,100.0,,
377,u,0.0,0.0,has joined AS Roma on loan for the rest of the season.,
378,a,100.0,100.0,,
379,a,,,,
381,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan,
760,a,,,,
156,a,,,,
471,a,,,,
472,u,0.0,0.0,Has joined Sevilla on loan for the rest of the season.,
473,a,100.0,100.0,,
489,d,25.0,75.0,Hamstring injury - 25% chance of playing,
490,a,100.0,100.0,,
549,a,,,,
551,a,,,,
554,a,,,,
620,u,0.0,100.0,has joined Bristol City on loan for the rest of the season.,
491,a,100.0,100.0,,
492,u,0.0,0.0,has joined Cadiz on loan for the rest of the season.,
674,a,,,,
520,u,0.0,0.0,Has joined Wrexham permanently.,
629,a,100.0,25.0,,
631,a,100.0,0.0,,
632,a,100.0,100.0,,
633,a,100.0,100.0,,
634,a,100.0,100.0,,
